time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
2.193450927734375e-05,,,,,,,,
0.028715133666992188,0.00012766607691419308,-5.296925295147656e-06,4.0220953084136316e-05,,,,,
0.06276917457580566,0.0001276593583520705,-5.296883731630304e-06,4.0231875361404335e-05,,,,,
0.09699487686157227,0.00012766899145840737,-5.295887868769327e-06,4.0214215208828383e-05,,,,,
0.1314067840576172,0.00012769396686562376,-5.295900056375412e-06,4.018527565697105e-05,,,,,
0.16573739051818848,0.00012770988505005703,-5.295406648472634e-06,4.0173457979960524e-05,,,,,
0.20005536079406738,0.00012772923582277562,-5.297283641758127e-06,4.0187058503101594e-05,,,,,
0.23340940475463867,0.00012772208971541365,-5.297064187390757e-06,4.022479460228851e-05,,,,,
0.26760077476501465,0.00012771994176149346,-5.297003177260466e-06,4.0258942806933435e-05,,,,,
0.3016810417175293,0.00012771746858969622,-5.296540117169029e-06,4.0270028854172204e-05,,,,,
0.33582377433776855,0.00012771394393913882,-5.296860149942333e-06,4.024864010037063e-05,,,,,
0.369948148727417,0.00012772206832202017,-5.296552812243864e-06,4.0217152609906135e-05,,,,,
0.40384626388549805,0.00012774584633662076,-5.296629659067278e-06,4.0199888429029006e-05,,,,,
0.4384801387786865,0.00012778138888641134,-5.297284531370538e-06,4.021061539300363e-05,,,,,
0.4724705219268799,0.0001277902151168409,-5.296718556267298e-06,4.023661775155834e-05,,,,,
0.5068159103393555,0.0001278015128210428,-5.298649801140005e-06,4.026629883979609e-05,,,,,
0.5406808853149414,0.00012781140110269557,-5.298366364082536e-06,4.028519160638857e-05,,,,,
0.5748326778411865,0.00012779678940227205,-5.297991355363871e-06,4.0287533707428243e-05,,,,,
0.6090822219848633,0.00012780072971981064,-5.2977391190936465e-06,4.0281346122591217e-05,,,,,
0.643362283706665,0.00012778676933914514,-5.297875523291046e-06,4.026845697740732e-05,,,,,
0.6772127151489258,0.00012779660850897051,-5.297013893710897e-06,4.0258221430384506e-05,,,,,
0.7109677791595459,0.00012782006257042785,-5.297510635540563e-06,4.025450629860331e-05,,,,,
0.7454886436462402,0.00012783850756392613,-5.297889293425628e-06,4.026207663657889e-05,,,,,
0.779564380645752,0.00012786545511953622,-5.298071975514145e-06,4.027502060706607e-05,,,,,
0.8133354187011719,0.0001278671520122649,-5.297492463440997e-06,4.029204618386697e-05,,,,,
0.8472692966461182,0.00012787163096115715,-5.2998975652496115e-06,4.030989237258123e-05,,,,,
0.881706953048706,0.00012787404168666314,-5.299427982312612e-06,4.032105604240723e-05,,,,,
0.9153251647949219,0.00012785837076246298,-5.298863619082286e-06,4.0324529790137964e-05,,,,,
0.9501433372497559,0.00012785509741484652,-5.299516457906166e-06,4.03158252673029e-05,,,,,
0.9838049411773682,0.00012785513803655648,-5.298063903253141e-06,4.030214533562721e-05,,,,,
1.0183675289154053,0.00012786992593752657,-5.2981352058917375e-06,4.0290659508780604e-05,,,,,
1.0525248050689697,0.00012790003689673265,-5.29821991809442e-06,4.029245199811761e-05,,,,,
1.0865185260772705,0.00012792836992680653,-5.297816819086736e-06,4.030716125686489e-05,,,,,
1.1205430030822754,0.0001279443320098619,-5.2988595429893745e-06,4.032394333365407e-05,,,,,
1.154789924621582,0.00012794662991198275,-5.2992038985578554e-06,4.0342344949008086e-05,,,,,
1.1889145374298096,0.00012795708300161632,-5.299154032232789e-06,4.035472014808357e-05,,,,,
1.2232375144958496,0.0001279519464091989,-5.298682609208233e-06,4.035895230777012e-05,,,,,
1.2572698593139648,0.00012793601332281352,-5.3006676732787194e-06,4.035964064163449e-05,,,,,
1.291325569152832,0.00012793441300668816,-5.298915722623168e-06,4.035927120177114e-05,,,,,
1.3252606391906738,0.00012792036454311218,-5.298919293145327e-06,4.035231532071079e-05,,,,,
1.359654426574707,0.00012793043299264733,-5.298920920045063e-06,4.034204867217067e-05,,,,,
1.3941278457641602,0.0001279550073475946,-5.298837349477589e-06,4.033682618184595e-05,,,,,
1.4279601573944092,0.0001279928062841657,-5.299566485059335e-06,4.034283140832679e-05,,,,,
1.4624481201171875,0.000128007051928245,-5.299213050118548e-06,4.035663292325039e-05,,,,,
1.4962623119354248,0.00012802305909883726,-5.299947656978503e-06,4.0370869314684285e-05,,,,,
1.5305445194244385,0.00012804314718180553,-5.300049589277349e-06,4.038620610450919e-05,,,,,
1.5645256042480469,0.00012803766738057353,-5.299294586819269e-06,4.039694186767736e-05,,,,,
1.5987000465393066,0.00012803566163665213,-5.3021620590498135e-06,4.040261996968775e-05,,,,,
1.63279128074646,0.00012803050714779084,-5.301467452146588e-06,4.0406110727238514e-05,,,,,
1.6672170162200928,0.0001280135176606359,-5.300814407061526e-06,4.0403177919768585e-05,,,,,
1.701467752456665,0.00012801597609240229,-5.299766230837249e-06,4.0394726876786436e-05,,,,,
1.7349636554718018,0.00012803319832557637,-5.299678485974954e-06,4.0383319931767564e-05,,,,,
1.7691388130187988,0.00012806337683450719,-5.300175203576731e-06,4.0380730249477766e-05,,,,,
1.8032808303833008,0.00012808065615859722,-5.299961496817303e-06,4.039130397022387e-05,,,,,
1.837827444076538,0.00012810455071945597,-5.301447916041417e-06,4.040569098345238e-05,,,,,
1.8715341091156006,0.0001281121174580559,-5.300973157110954e-06,4.042562739825351e-05,,,,,
1.9056484699249268,0.00012810732008278889,-5.301167110917897e-06,4.044183803650509e-05,,,,,
1.9397995471954346,0.00012811078846623126,-5.301066258720615e-06,4.044881140519465e-05,,,,,
1.9741480350494385,0.0001280986962868914,-5.300564585094933e-06,4.044912406324845e-05,,,,,
2.00813364982605,0.00012809676909795973,-5.300862019802156e-06,4.0448378110417064e-05,,,,,
2.042145252227783,0.00012810440973442744,-5.3007158095923005e-06,4.0433286337969446e-05,,,,,
2.0761890411376953,0.0001281258432778402,-5.300792345886121e-06,4.0418493110576885e-05,,,,,
2.1102867126464844,0.00012814975734359182,-5.30079021589288e-06,4.0418988732231754e-05,,,,,
2.143991470336914,0.00012815105625443325,-5.3017059070625245e-06,4.04355132925476e-05,,,,,
2.1786327362060547,0.00012815180200163658,-5.301784080395722e-06,4.0466036280890234e-05,,,,,
2.2131354808807373,0.00012815718269013009,-5.301813842886705e-06,4.049040090980047e-05,,,,,
2.2475101947784424,0.00012814054532661357,-5.30124421461533e-06,4.049664119046348e-05,,,,,
2.2812094688415527,0.0001281460538067907,-5.301427984500302e-06,4.047725230315131e-05,,,,,
2.3150079250335693,0.00012815887378148506,-5.301667079241668e-06,4.045132577269489e-05,,,,,
2.349168300628662,0.00012818026310731752,-5.3015628040279906e-06,4.043902732561914e-05,,,,,
2.383009195327759,0.00012820742688082632,-5.301916727983759e-06,4.045025937108717e-05,,,,,
2.4175362586975098,0.0001282352569946027,-5.301994714142338e-06,4.0473830039266354e-05,,,,,
2.4513602256774902,0.00012825596551812915,-5.302049233926428e-06,4.0496310070701225e-05,,,,,
2.4856128692626953,0.00012825697912831978,-5.302615819028461e-06,4.051093613753511e-05,,,,,
2.5205211639404297,0.00012826623537158885,-5.304044190857101e-06,4.051537173034601e-05,,,,,
2.5540363788604736,0.00012825861166673507,-5.303053478821561e-06,4.051459038214219e-05,,,,,
2.5880792140960693,0.0001282389378351915,-5.303019756338042e-06,4.051646044227105e-05,,,,,
2.6224112510681152,0.00012823629751326714,-5.30235654017188e-06,4.0524013502668676e-05,,,,,
2.6560068130493164,0.00012824150387549923,-5.302466446299383e-06,4.0519821140175234e-05,,,,,
2.6903209686279297,0.0001282555046372575,-5.302369896336258e-06,4.050409674735318e-05,,,,,
2.724114179611206,0.00012827534409848545,-5.3027431520090335e-06,4.049490273871448e-05,,,,,
2.7585575580596924,0.00012829592303137895,-5.302867700934812e-06,4.050038101787428e-05,,,,,
2.7927908897399902,0.00012830933490451832,-5.302910241762559e-06,4.052214276712951e-05,,,,,
2.8269882202148438,0.00012830318604073452,-5.303600464467156e-06,4.055076198930508e-05,,,,,
2.8613739013671875,0.0001283053969421405,-5.305277934487018e-06,4.056966044671965e-05,,,,,
2.8952364921569824,0.0001282960807003056,-5.302565963502669e-06,4.056655747904757e-05,,,,,
2.929330587387085,0.00012830540222866804,-5.302934969973642e-06,4.054517782339693e-05,,,,,
2.9630510807037354,0.00012832460403017082,-5.303301924956846e-06,4.05227968615832e-05,,,,,
2.9971978664398193,0.0001283408811767173,-5.303541392655171e-06,4.051923925545019e-05,,,,,
3.032219171524048,0.00012836605179279397,-5.303677373991293e-06,4.0535349881489874e-05,,,,,
3.065598249435425,0.00012836950667863192,-5.303166195593055e-06,4.0564172896184145e-05,,,,,
3.1000993251800537,0.0001283693468255703,-5.305351672606337e-06,4.0591565491566725e-05,,,,,
3.1342101097106934,0.00012837218488873374,-5.3055029247350945e-06,4.060346487270919e-05,,,,,
3.167757511138916,0.00012835451117862039,-5.304694748757718e-06,4.060019005201635e-05,,,,,
3.2019236087799072,0.00012836213129902195,-5.30348091244391e-06,4.058343608231099e-05,,,,,
3.2362349033355713,0.0001283847471475869,-5.3036837040056e-06,4.055986719995794e-05,,,,,
3.2713875770568848,0.00012840411100163002,-5.304213779780411e-06,4.05524876682757e-05,,,,,
3.3040549755096436,0.00012842780966242098,-5.3042958973543495e-06,4.0565525643087104e-05,,,,,
3.3382630348205566,0.00012842674471020069,-5.304223101559658e-06,4.059482717890737e-05,,,,,
3.3724589347839355,0.0001284327423245524,-5.306338918354254e-06,4.0624903307416676e-05,,,,,
3.407191038131714,0.00012842918121703712,-5.305529244471816e-06,4.0638660612229876e-05,,,,,
3.440706491470337,0.00012841443284905435,-5.305118423699105e-06,4.0635334327722495e-05,,,,,
3.4747464656829834,0.00012842104620076897,-5.304245613214701e-06,4.0615921322583515e-05,,,,,
3.509476661682129,0.00012844346644586617,-5.304282086495159e-06,4.059072256348412e-05,,,,,
3.5432231426239014,0.00012847103956118653,-5.304942410325746e-06,4.058390268690505e-05,,,,,
3.577615737915039,0.0001284852392957485,-5.30460176970465e-06,4.0598560727574974e-05,,,,,
3.6117475032806396,0.00012848795738847697,-5.305926180723979e-06,4.06299582875602e-05,,,,,
3.6458375453948975,0.00012849744777950864,-5.306723907127722e-06,4.0660273550866184e-05,,,,,
3.680077314376831,0.00012848469828899217,-5.305953084165909e-06,4.0672563103107904e-05,,,,,
3.7140862941741943,0.00012847804418654354,-5.305598807138148e-06,4.0667543124935545e-05,,,,,
3.747824192047119,0.00012848316665586007,-5.304956390931711e-06,4.064642338500356e-05,,,,,
3.7826075553894043,0.00012850432955768357,-5.305056809240595e-06,4.062186200865452e-05,,,,,
3.816779851913452,0.00012853730726488613,-5.305757064130655e-06,4.0617155241375474e-05,,,,,
3.850581407546997,0.00012854349756631959,-5.3051506423662544e-06,4.0633143367918376e-05,,,,,
3.884575605392456,0.00012855234966293463,-5.307227340592802e-06,4.0665379299128636e-05,,,,,
3.9186034202575684,0.00012855960467630272,-5.306923329657882e-06,4.069460338829024e-05,,,,,
3.9527337551116943,0.00012854234164875415,-5.3065021067758345e-06,4.070523318822507e-05,,,,,
3.9866504669189453,0.0001285436819411833,-5.3062498153217456e-06,4.0699332340324536e-05,,,,,
4.020997047424316,0.0001285489454322682,-5.305695869627711e-06,4.0677393878826856e-05,,,,,
4.054757356643677,0.0001285683697956427,-5.305768612116088e-06,4.0653811450947436e-05,,,,,
4.089361190795898,0.00012859928768718876,-5.306132112335292e-06,4.065089833559758e-05,,,,,
4.12345814704895,0.00012860537552955326,-5.306554059813838e-06,4.066771932920673e-05,,,,,
4.15735387802124,0.00012861984485970459,-5.307856556467377e-06,4.0700309504817825e-05,,,,,
4.1918816566467285,0.00012861769859248722,-5.307039966307798e-06,4.07284930681494e-05,,,,,
4.225580453872681,0.00012860343527472428,-5.307101747502648e-06,4.073783706613792e-05,,,,,
4.259539604187012,0.00012860686710397415,-5.306800474279824e-06,4.0731392245074285e-05,,,,,
4.294204950332642,0.00012859070280900838,-5.306578287079663e-06,4.071185975670051e-05,,,,,
4.3282790184021,0.00012859258403533194,-5.306536809886876e-06,4.0697096585789016e-05,,,,,
4.36203408241272,0.00012861130307116508,-5.3063061300042135e-06,4.069518506563081e-05,,,,,
4.396451950073242,0.00012864194549993565,-5.306786404734817e-06,4.0705315270604976e-05,,,,,
4.430681943893433,0.00012866753863019094,-5.30715664147482e-06,4.0719615898441616e-05,,,,,
4.464810848236084,0.0001287016302840123,-5.30731911119791e-06,4.072879149382344e-05,,,,,
4.498390197753906,0.00012871050309748032,-5.306815035697563e-06,4.073483347907384e-05,,,,,
4.533141374588013,0.00012872155584281217,-5.3087092461076125e-06,4.074383968745529e-05,,,,,
4.567199230194092,0.00012873131535327248,-5.308438951318002e-06,4.075481010982247e-05,,,,,
4.601430416107178,0.00012871649448962957,-5.308048770708346e-06,4.076501119662222e-05,,,,,
4.6349732875823975,0.00012870678924574655,-5.3079063513365265e-06,4.0772750121820855e-05,,,,,
4.669420957565308,0.00012869676916504337,-5.307376938587279e-06,4.0778080344363366e-05,,,,,
4.70324182510376,0.00012868586163310703,-5.307812267178561e-06,4.0769735187734044e-05,,,,,
4.737670660018921,0.00012868639006051905,-5.307401570708607e-06,4.075550048229444e-05,,,,,
4.771859407424927,0.00012870274219225697,-5.307505288985238e-06,4.0743716177809195e-05,,,,,
4.806089162826538,0.0001287339470865351,-5.307530189757666e-06,4.074585008518579e-05,,,,,
4.841895818710327,0.00012877026970392532,-5.308181635088468e-06,4.0760990193066284e-05,,,,,
4.875133037567139,0.0001287931589989421,-5.307818524068405e-06,4.0776877198806666e-05,,,,,
4.9088358879089355,0.00012880424908296887,-5.308829645732865e-06,4.079001393125954e-05,,,,,
4.9428229331970215,0.00012882237378588845,-5.309532584133529e-06,4.080052898084358e-05,,,,,
4.976785182952881,0.00012881853336339016,-5.308965311892858e-06,4.0807331653647725e-05,,,,,
5.011249303817749,0.0001288091723973814,-5.308921476118632e-06,4.081219527354422e-05,,,,,
5.044904708862305,0.00012880736833884642,-5.308814485035267e-06,4.081772643635748e-05,,,,,
5.079186677932739,0.00012878534161678236,-5.308253949498677e-06,4.08245417062432e-05,,,,,
5.113209962844849,0.00012878430359437702,-5.308687050782202e-06,4.081896450860386e-05,,,,,
5.147444725036621,0.00012878698459168087,-5.308550890691411e-06,4.080611848461027e-05,,,,,
